,id,name,category,rating,reviews,price,zipcode,latitude,longitude,city,address1,address2,address3,display_address,postcode,area
112,oSc9hV1GgeW7usqBY1m7hA,Arisu Korean Restaurant,korean,4.0,79,2,1,53.3489333787803,-6.26906682736714,Dublin,119-120 Capel Street,,,"['119-120 Capel Street', 'Dublin 1', 'Republic of Ireland']",D01 E0H2,D01
113,7HZ8MAzL5o_e6Sw6G-G8gQ,Keoghs Café,cafe,4.0,78,2,2,53.34396,-6.26215,Dublin,1-2 Trinity Street,,,"['1-2 Trinity Street', 'Dublin 2', 'Republic of Ireland']",D02 H684,D02
114,awQoNxliMO8UD-1P6vHrQw,The Gotham Café,tradamerican,4.0,77,2,2,53.34119,-6.25961,Dublin,8 S Anne Street,,,"['8 S Anne Street', 'Dublin 2', 'Republic of Ireland']",D02 NY88,D02
115,9IGytXDJnpCbyLnUSAL3kw,Nancy Hands Bar & Restaurant,pub,4.0,77,2,8,53.3481,-6.294,Dublin,30-32 Parkgate Street,,,"['30-32 Parkgate Street', 'Dublin 8', 'Republic of Ireland']",D08 W6X3,D08
116,KCULqxxSZaYXqQvPERur8A,Taste Food Company Cafe and Bistro,cafe,4.0,77,2,2,53.34106,-6.26317,Dublin,39/40 S William St,Dublin 2,,"['39/40 S William St', 'Dublin 2', 'Dublin 2', 'Republic of Ireland']",D02 HW58,D02
117,OsLD7345_6smS4j5apDPGA,The Auld Dubliner,pub,4.0,76,2,2,53.3456,-6.26207,Dublin,24-25 Temple Bar,,,"['24-25 Temple Bar', 'Dublin 2', 'Republic of Ireland']",D02 C446,D02
118,QeKhD9EDSDOTPI4WAOg_8A,The Chop House,pub,4.0,76,3,4,53.337042,-6.234069,Dublin,2 Shelbourne Road,Ballsbridge,,"['2 Shelbourne Road', 'Ballsbridge', 'Dublin 4', 'Republic of Ireland']",D04 T295,D04
119,tESlEV-I4WgfZkpvDo9I9w,Generator Dublin,hostels,4.0,75,2,7,53.3483150323795,-6.27785394592327,Dublin,Smithfield Square,,,"['Smithfield Square', 'Dublin 7', 'Republic of Ireland']",D07 TP22,D07
120,wM6lkyu69xy-FjuHqtiMaQ,KC Peaches Cafe Nassau Street,delis,3.5,75,2,2,53.3426031,-6.2569865,Dublin,28-29 Nassau St,,,"['28-29 Nassau St', 'Dublin 2', 'Republic of Ireland']",D02 CY95,D02
121,f8irLPfW8_DXjy75SnZ4KA,Banyi Japanese Dining,japanese,4.0,75,2,2,53.34601,-6.26198,Dublin,3 - 4 Bedford Row,Temple Bar,,"['3 - 4 Bedford Row', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
122,bx1uGaV7Ns-AkuqEAs4Ebw,FX Buckley,steak,4.5,75,3,2,53.3349,-6.2536699,Dublin,1A Lower Pembroke St,,,"['1A Lower Pembroke St', 'Dublin 2', 'Republic of Ireland']",D02 CC60,D02
123,duoIB16R92O6n5t5anCjLQ,Irish Film Institute,movietheaters,4.5,75,2,2,53.3447,-6.26502,Dublin,6 Eustace Street,,,"['6 Eustace Street', 'Dublin 2', 'Republic of Ireland']",D02 XH60,D02
124,d87WLfN7U_kk_dhM9uSoxQ,Wall & Keogh,tea,4.5,73,1,2,53.33118,-6.26478,Dublin,45 Richmond St S,Portobello,,"['45 Richmond St S', 'Portobello', 'Dublin 2', 'Republic of Ireland']",D06 C780,D06
125,sAbHaXTZW37ct-ngAVMqJA,"Fitzsimons Late Bar, Roof Garden & Cocktail Bar",modern_european,2.5,73,2,2,53.345583,-6.265122,Dublin,21-22 Wellington Quay,Temple Bar,,"['21-22 Wellington Quay', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
126,g9jxluHVD6BCT9yZTe2Dqw,Oscars Cafe Bar,bar,3.5,73,2,7,53.3487889935259,-6.27799442879444,Smithfield,6 Smithfield Square,,,"['6 Smithfield Square', 'Smithfield, 7', 'Republic of Ireland']",D07 TP22,D07
127,ZiSYCgDbLLdhXEKE_lrNaw,Roly's Bistro,french,4.0,73,3,4,53.3294580737134,-6.23223665061203,Dublin,7 Ballsbridge Terrace,,,"['7 Ballsbridge Terrace', 'Dublin 4', 'Republic of Ireland']",D04 C7K6,D04
128,r4fkbYlX11CiWvpKXh7fKQ,Flanagan's Restaurant,tradamerican,3.5,73,2,1,53.3504,-6.26064,Dublin,61 O'Connell Street Upper,,,"[""61 O'Connell Street Upper"", 'Dublin 1', 'Republic of Ireland']",D01 TV20,D01
129,wV3iMOHTHYj0ZU597nIkSw,Coppinger Row,mediterranean,4.0,72,3,2,53.3420132232678,-6.26200998341602,Dublin,1 William Street S,,,"['1 William Street S', 'Dublin 2', 'Republic of Ireland']",D02 XR91,D02
130,WV_xvNV2Ma7vM1fa7ApXSg,Boojum,mexican,4.5,72,1,8,53.3375378022033,-6.26673024642369,Dublin,College Court,Kevin Street Lower,,"['College Court', 'Kevin Street Lower', 'Dublin 8', 'Republic of Ireland']",D02 TD99,D02
131,WcrepAStAmHBJY89RMZaRA,Searsons of Baggot Street,pub,4.5,72,2,4,53.3331413,-6.2402501,Ballsbridge,42-44 Upper Baggot Street,,,"['42-44 Upper Baggot Street', 'Ballsbridge, 4', 'Republic of Ireland']",D04 F9V2,D04
132,_DqrndrQP1C-VUBSnXqDrQ,Captain Americas,steak,3.0,72,2,2,53.340531092153,-6.26061541555248,Dublin,44 Grafton Street,,,"['44 Grafton Street', 'Dublin 2', 'Republic of Ireland']",D02 K198,D02
133,aMMzL7vDYz5P8eCNdt_5fQ,Darwins,steak,4.0,71,3,2,53.3412767,-6.2657477,Dublin,80 Aungier Street,,,"['80 Aungier Street', 'Dublin 2', 'Republic of Ireland']",D02 WN47,D02
134,ir2tFdcQ9bdhfnDe7EfpSw,M&L Chinese Restaurant,chinese,4.0,71,2,1,53.3506,-6.25971,Dublin,13 - 14 Cathedral Street,,,"['13 - 14 Cathedral Street', 'Dublin 1', 'Republic of Ireland']",D01 F9C1,D01
135,Fk03FGSP8NeKPX4vgicQ8w,BANG Restaurant & Bar,irish,4.0,70,3,2,53.3383791,-6.2549235,Dublin,11 Merrion Row,,,"['11 Merrion Row', 'Dublin 2', 'Republic of Ireland']",D02 V962,D02
136,ysiQQisJBysIrrHUnFEIRQ,Hard Rock Cafe,bar,3.5,70,3,2,53.3458,-6.26049,Dublin,12 Fleet Street,Temple Bar,,"['12 Fleet Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
137,P3yMNMe5rqc69LUnXgdUOg,Bibi's Cafe,cafe,4.5,70,2,8,53.3336566,-6.2726184,Dublin,14b Emorville Ave,,,"['14b Emorville Ave', 'Dublin 8', 'Republic of Ireland']",D08 YK26,D08
138,vdISdr7y6Uf5aijIUaY9jw,Bar Italia ristorante,italian,4.0,70,2,1,53.3464075800823,-6.26497507095337,Dublin,Blooms Ln,26 Lower Ormond Quay,,"['Blooms Ln', '26 Lower Ormond Quay', 'Dublin 1', 'Republic of Ireland']",D02 Y103,D02
139,PCeLgVycGPAsBsQBJNEU1Q,Cinnamon,breakfast_brunch,3.0,69,2,6,53.3240787,-6.2519962,Ranelagh,83/87 Ranelagh,,,"['83/87 Ranelagh', 'Ranelagh, 6', 'Republic of Ireland']",D06 VF76,D06
140,iRAdczCr5BAOeWfUG2fRxw,Dolce Sicily,italian,4.5,68,2,2,53.340974,-6.258893,Dublin,20 South Anne Street,,,"['20 South Anne Street', 'Dublin 2', 'Republic of Ireland']",D02 NY88,D02
141,PtSdBLr7dJ0v4qzb7ELGjQ,Shanahan's On The Green,steak,4.5,68,4,2,53.3384,-6.26199,Dublin,119 St. Stephens Green,,,"['119 St. Stephens Green', 'Dublin 2', 'Republic of Ireland']",D02 VH98,D02
142,FAtovzLXTzHiL87C56fQHg,Pablo Picante,mexican,3.5,68,1,2,53.33758,-6.2514897,Dublin,131 Baggot Street,,,"['131 Baggot Street', 'Dublin 2', 'Republic of Ireland']",D02 YN96,D02
143,_PeaC9q0O4GmEtYNZbYXMw,Patrick Guilbaud Restaurant,modern_european,4.5,68,4,D02 KF79,53.338432,-6.252963,Dublin,21 Upper Merrion Street,,,"['21 Upper Merrion Street', 'Dublin, D02 KF79', 'Republic of Ireland']",D02 KF79,D02
144,TwTa53wWvRKU4zJYDMD_3A,Shack Restaurant,irish,4.0,67,2,2,53.345453,-6.26446,Dublin,24 East Essex Street,Temple Bar,,"['24 East Essex Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
145,XYoXu66tjy1HEwutC8Aq1Q,Mama's Revenge,mexican,3.5,67,1,2,53.34192938983,-6.25382190882481,Dublin,12 Leinster Street S,,,"['12 Leinster Street S', 'Dublin 2', 'Republic of Ireland']",D02 CY95,D02
146,iZpazmFq3OO5q3Hkm6x9qQ,Toscana Restaurant City Centre,italian,4.0,66,2,2,53.3440953655583,-6.26778602600098,Dublin,3 Cork Hill,"Dame Street, Temple Bar",,"['3 Cork Hill', 'Dame Street, Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
147,sfbNTf3I30gKob3L_6pXrQ,Bunsen,burgers,4.5,66,2,2,53.341241,-6.2601001,Dublin,3 Anne Street S,,,"['3 Anne Street S', 'Dublin 2', 'Republic of Ireland']",D02 NY88,D02
148,OkjQ7yeMBuBQ7t5qkHJL2A,DiFontaine's Pizzeria,pizza,4.0,66,1,2,53.345082429373,-6.26757272328177,Dublin,22 Parliament Street,,,"['22 Parliament Street', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
149,_svnE5Xz2dnuWmr7kX4gVA,Pho Ta,vietnamese,4.0,66,2,2,53.3449702,-6.2625404,Dublin,6 Cope Street,Temple Bar,,"['6 Cope Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
150,FSM9ID_UV9j0l4VL1YLkQw,Goose On The Loose,cafe,4.5,65,1,,53.337524124813,-6.26609891653061,Dublin,2 Kevin Street,,,"['2 Kevin Street', 'Dublin', 'Republic of Ireland']",D02 RP46,D02
151,VL_3FnrKST9n6S47xsf5sA,Peploe's Wine Bistro,brasseries,4.0,65,3,2,53.3394904,-6.2581696,Dublin,16 St Stephens Green,,,"['16 St Stephens Green', 'Dublin 2', 'Republic of Ireland']",D02 EK82,D02
152,0MkPMnWZsQqHdSxnrN_vVg,The Port House Pintxo,spanish,4.0,65,2,2,53.3450916,-6.2650067,Dublin,12 Eustace Street,Temple Bar,,"['12 Eustace Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D02 XH60,D02
153,r3384nSR8KH-EyYQV3pgrA,Camden Exchange,pub,4.0,65,2,2,53.3350126,-6.2652598,Dublin,72-73 Camden Street,,,"['72-73 Camden Street', 'Dublin 2', 'Republic of Ireland']",D02 HH92,D02
154,IGsgYjGWvzRPafHM1e5UnQ,Gourmet Burger Kitchen,burgers,3.5,65,2,1,53.3453452,-6.2633066,Dublin,Temple Bar Square,,,"['Temple Bar Square', 'Dublin 1', 'Republic of Ireland']",D01 E8P4,D01
155,yPZ6BiJDPv8z_SK7a_P68Q,Il Valentino Bakery & Cafe,bakery,4.0,65,1,D02 N265,53.3392,-6.23943,Dublin,5 Gallery Quay,Grand Canal Harbour,,"['5 Gallery Quay', 'Grand Canal Harbour', 'Dublin, D02 N265', 'Republic of Ireland']",D02 FF61,D02
156,wUvu8gVHgP_6FMDOfht0kA,Le Bon Crubeen,french,3.5,65,2,1,53.3506,-6.25504,Dublin,81-82 Talbot Street,,,"['81-82 Talbot Street', 'Dublin 1', 'Republic of Ireland']",D01 X8F8,D01
157,wj1qSpRf3xfDwH2fk0VCBQ,Fade Street Social Restaurant,irish,3.5,64,3,2,53.3418802935182,-6.26382304086315,Dublin,Drury St,,,"['Drury St', 'Dublin 2', 'Republic of Ireland']",D02 AX50,D02
158,4WJsNvVRSbbk-DO_IOiPqA,The Bad Ass Cafe,newamerican,3.0,64,2,2,53.3452934,-6.2629565,Dublin,9-11 Crown Alley,Temple Bar,,"['9-11 Crown Alley', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
159,Xi7a2oE3t87Sv6dFwOlEAg,The Parnell Heritage Bar & Grill,irish,4.0,64,2,1,53.3506241,-6.2651701,Dublin,72-74 Parnell Street,,,"['72-74 Parnell Street', 'Dublin 1', 'Republic of Ireland']",D01 H578,D01
160,bZ5mhPResVje-rRrWCEM3A,Madina Desi Curry BBQ,indpak,3.5,63,2,1,53.3486,-6.26824,Dublin,60 Mary Street,,,"['60 Mary Street', 'Dublin 1', 'Republic of Ireland']",D01 YN83,D01
161,XtLUd4-xhemLfY7Pvzq-zw,Il Caffè di Napoli,cafe,4.0,63,3,2,53.3427,-6.25003,Dublin,41 Westland Row,,,"['41 Westland Row', 'Dublin 2', 'Republic of Ireland']",D02 FR90,D02
162,Mo1F-w1WgU256ORLbOMBIA,Camden Kitchen,modern_european,4.5,62,2,8,53.3341405228148,-6.26576900482178,Dublin,3A Camden Market,Grantham Street,,"['3A Camden Market', 'Grantham Street', 'Dublin 8', 'Republic of Ireland']",D08 W8HD,D08
163,7TKqUHorwYv7FmWMWyxgKQ,Offbeat Donut Co,dessert,4.5,62,1,2,53.3438297652381,-6.24930337366991,Dublin,Pearse Station,Westland Row,,"['Pearse Station', 'Westland Row', 'Dublin 2', 'Republic of Ireland']",D02 FP30,D02
164,pr2Fd_BnLFRqkGqYLqAzEQ,Pearl Brasserie,brasseries,4.5,62,3,2,53.3384,-6.25318,Dublin,20 Upper Merrion Street,,,"['20 Upper Merrion Street', 'Dublin 2', 'Republic of Ireland']",D02 WV59,D02
165,4Lo8VfXA48puBP2MM2Jzng,Quays Bar,irish,4.0,62,2,2,53.34563,-6.26312,Dublin,10 - 12 Temple Bar,,,"['10 - 12 Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
166,pTKXLyUxGpmb2u6TSB_RGQ,Bóbós,burgers,3.5,62,2,2,53.33646,-6.2657299,Dublin,22 Wexford Street,,,"['22 Wexford Street', 'Dublin 2', 'Republic of Ireland']",D02 K232,D02
167,UBaXzoJ-f8y5Yr1EAYWZ2A,Pacino's,italian,3.5,62,2,2,53.3434,-6.25974,Dublin,18 Suffolk Street,,,"['18 Suffolk Street', 'Dublin 2', 'Republic of Ireland']",D02 C671,D02
168,WPq3klvr7lM2Cg970Fm9AA,The Canal Bank Cafe,burgers,4.0,62,2,4,53.3309,-6.25165,Dublin,146 Upper Leeson St,,,"['146 Upper Leeson St', 'Dublin 4', 'Republic of Ireland']",D04 A6N4,D04
169,kREVPE0TzRndjYDXNtr0kw,Good World Restaurant,chinese,4.0,62,2,2,53.3429,-6.26443,Dublin,18 South Great George's Street,,,"[""18 South Great George's Street"", 'Dublin 2', 'Republic of Ireland']",D02 K540,D02
170,gHRPPsdpacnLt8PSDe08sQ,Alfie's Restaurant,modern_european,3.0,60,2,2,53.3425963688165,-6.26241957171131,Dublin,10 S William Street,,,"['10 S William Street', 'Dublin 2', 'Republic of Ireland']",D02 HW58,D02
171,xItlWR2nBFZYdchH2pW52g,Manifesto,italian,4.0,60,2,6,53.3239,-6.26541,Dublin,208 Lower Rathmines Road,,,"['208 Lower Rathmines Road', 'Dublin 6', 'Republic of Ireland']",D06 E3E5,D06
172,krtx-sND8bivHn65oHb79w,Tolteca,mexican,3.5,59,2,2,53.343394,-6.2601121,Dublin,21 Suffolk Street,,,"['21 Suffolk Street', 'Dublin 2', 'Republic of Ireland']",D02 C671,D02
173,HCie0iwE9Ce0uLfHmN7Vhw,White Moose Cafe,cafe,3.5,59,2,7,53.359156,-6.279831,Dublin,268-272 North Circular Rd,Phibsborough,,"['268-272 North Circular Rd', 'Phibsborough', 'Dublin 7', 'Republic of Ireland']",D07 DT61,D07
174,H9yLxCNqReliWZ2cDRPh-A,Blazing Salads,vegan,4.5,59,1,2,53.3426,-6.26322,Dublin,42 Drury Street,,,"['42 Drury Street', 'Dublin 2', 'Republic of Ireland']",D02 W017,D02
175,8NjewOK0qJPQAFrIIf7pYg,Cleaver East,modern_european,4.0,59,3,2,53.3450407,-6.2666073,Dublin,6-8 E Essex Street,Temple Bar,,"['6-8 E Essex Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
176,tkAu7j_oPKqaR7Boc1QfFg,Harry's On The Green,bar,3.0,59,2,2,53.340449,-6.263247,Dublin,2 Kings Street South,Dublin 2,,"['2 Kings Street South', 'Dublin 2', 'Dublin 2', 'Republic of Ireland']",D02 NY74,D02
177,9f1SbnZiQyernUxTlnQZiQ,Chameleon,indonesian,4.0,59,3,2,53.3457916030186,-6.26342865070973,Dublin,1 Lower Fownes Street,Temple Bar,,"['1 Lower Fownes Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
178,puby9eq0SoqMMG9LqrdXqA,Camden Rotisserie,bbq,4.0,58,2,2,53.3341297711455,-6.26486687197649,Dublin,37 Camden Street Lower,Camden Street,,"['37 Camden Street Lower', 'Camden Street', 'Dublin 2', 'Republic of Ireland']",D02 YP57,D02
179,C7-A_l-jeB802VVzB1NbSg,The Schoolhouse Bar & Restaurant,pub,4.0,58,2,4,53.3373903,-6.239726,Dublin,2-8 Northumberland Rd,Ballsbridge,,"['2-8 Northumberland Rd', 'Ballsbridge', 'Dublin 4', 'Republic of Ireland']",D04 P5W8,D04
180,WIzjkFkFw-ppQS8E5tIs8w,Ryans Of Parkgate Street,steak,4.5,57,2,8,53.3481,-6.29375,Dublin,28 Parkgate Street,,,"['28 Parkgate Street', 'Dublin 8', 'Republic of Ireland']",D08 W6X3,D08
181,VcL2ncgOXoQUKCOs1XSYUQ,Leo Burdock,fishnchips,3.0,57,2,2,53.3452977,-6.2627801,Dublin,4 Crown Alley,Temple Bar,,"['4 Crown Alley', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
182,A6pfaaKVqZTzWau6YaPsag,The Wooden Whisk,cafe,4.5,57,1,1,53.3503689975817,-6.25657740980387,Dublin,94 Talbot Street,,,"['94 Talbot Street', 'Dublin 1', 'Republic of Ireland']",D01 X8F8,D01
183,qk4N0sBv6u5INQGvb2hYsQ,Café Topolis,italian,4.0,57,2,2,53.3443,-6.26734,Dublin,37 Parliament Street,Temple Bar,,"['37 Parliament Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
184,oJaDjK4ygG3U7ZVX9Hb70Q,House,bar,4.0,57,3,2,53.334177436598,-6.25510036643982,Dublin,27 Lower Leeson Street,,,"['27 Lower Leeson Street', 'Dublin 2', 'Republic of Ireland']",D02 CC60,D02
185,TWzH-B3NCFJaJYBrCwHrVg,Millstone Restaurant,modern_european,4.0,57,2,2,53.3441163379266,-6.26261119238144,Dublin,39 Dame Street,,,"['39 Dame Street', 'Dublin 2', 'Republic of Ireland']",D02 YP66,D02
186,4s8iGo_ey2mLtaHrtmyf5Q,Smokin Bones,bbq,3.5,57,2,D02 FN20,53.3451159,-6.2656317,Dublin,34 Dame Street,Temple Bar,,"['34 Dame Street', 'Temple Bar', 'Dublin, D02 FN20', 'Republic of Ireland']",D01 E8P4,D01
187,AMYhthHIv4mmbwR6aoA8ZQ,Beshoff Restaurants,fishnchips,3.0,56,2,1,53.3522,-6.26109,Dublin,6 Upper O'Connell Street,,,"[""6 Upper O'Connell Street"", 'Dublin 1', 'Republic of Ireland']",D01 T2X2,D01
188,oeov4CRWklDBjb4_u28HOQ,Kingfisher,guesthouses,4.0,56,2,1,53.3518,-6.26325,Dublin,166-168 Parnell Street,,,"['166-168 Parnell Street', 'Dublin 1', 'Republic of Ireland']",D01 R243,D01
189,ocoix2t8YTSKYHY0UFq1Vg,Bleecker Street Cafe Bar,newamerican,4.5,55,2,1,53.3570062936528,-6.2641167640686,Dublin,68 Dorset Street,,,"['68 Dorset Street', 'Dublin 1', 'Republic of Ireland']",D01 K6W6,D01
190,sUY8XWlAHBdmJVl546OX3g,KC Peaches,delis,4.0,55,2,2,53.3442687059325,-6.26497339457273,Dublin,54 Dame Street,,,"['54 Dame Street', 'Dublin 2', 'Republic of Ireland']",D02 XH60,D02
191,lCrPXTFCd8C3-Yadr_yVew,Etto,spanish,4.5,55,3,2,53.3381252,-6.253935,Dublin,18 Merrion Row,,,"['18 Merrion Row', 'Dublin 2', 'Republic of Ireland']",D02 YN56,D02
192,NxalvMkhpd7UYqtXmSGpQw,Hugos,french,4.0,55,2,2,53.3384,-6.25483,Dublin,6 Merrion Row,,,"['6 Merrion Row', 'Dublin 2', 'Republic of Ireland']",D02 YN56,D02
193,NmI_5QURuBC_aS07W_fGfA,Cassidy's,pub,4.0,55,2,2,53.34634,-6.2589,Dublin,27 Westmoreland Street,,,"['27 Westmoreland Street', 'Dublin 2', 'Republic of Ireland']",D02 PX77,D02
194,qGSbQSzN7_8bmhZgW7Y0Zw,Ely Bar & Brasserie,brasseries,4.0,54,3,1,53.3493734347775,-6.24816770529413,Dublin,Georges Dock,IFSC,,"['Georges Dock', 'IFSC', 'Dublin 1', 'Republic of Ireland']",D01 KF84,D01
195,xrQZg_MU76QsLpmHFzNJDw,Chez Max,french,4.0,54,2,2,53.337563,-6.251846,Dublin,133 Lower Baggot Street,,,"['133 Lower Baggot Street', 'Dublin 2', 'Republic of Ireland']",D02 F821,D02
196,sUQuUBoZCHGiImzl968Q1A,Gourmet Burger Kitchen,burgers,3.5,54,2,2,53.3421849464696,-6.26233429148585,Dublin,14 South William Street,,,"['14 South William Street', 'Dublin 2', 'Republic of Ireland']",D02 HW58,D02
197,A_TYqv4A-PVmPumalK7eRw,The Bailey Bar,pub,3.5,54,2,2,53.3419944081805,-6.25952482223511,Dublin,2 Duke Street,,,"['2 Duke Street', 'Dublin 2', 'Republic of Ireland']",D02 ET99,D02
198,O0NcJKm_Y9qGmHZBYeP82g,147 Deli,cafe,4.5,54,1,1,53.3534725,-6.2598377,Dublin,147 Parnell Street,,,"['147 Parnell Street', 'Dublin 1', 'Republic of Ireland']",D01 V9Y6,D01
199,8AvYPUROqayrh4TqgeILfw,Beshoff Bros,fishnchips,4.0,54,2,2,53.3442999,-6.26603,Dublin,71 Dame Street,,,"['71 Dame Street', 'Dublin 2', 'Republic of Ireland']",D02 DX00,D02
200,oLCin02ro6cRaK6YLbHLuw,L'Gueuleton,french,4.0,53,3,2,53.3419,-6.26415,Dublin,1 Fade Street,,,"['1 Fade Street', 'Dublin 2', 'Republic of Ireland']",D02 AX50,D02
201,KewHlz7ASFI7KaHkEQemzQ,Grove Road,cafe,4.5,53,1,6,53.3298547908281,-6.26453342974718,Dublin,1 Lower Rathmines Road,,,"['1 Lower Rathmines Road', 'Dublin 6', 'Republic of Ireland']",D06 HP29,D06
202,xlL7Nbdnl1HpNFXGyfK25g,Brookwood,seafood,4.5,53,3,2,53.3377986,-6.2527379,Dublin,141 Baggot Street Lower,,,"['141 Baggot Street Lower', 'Dublin 2', 'Republic of Ireland']",D02 F821,D02
203,71y3Vj0O1exKySiDkNlnxA,Rotana Café,lebanese,4.0,53,2,2,53.33053,-6.2642,Dublin,31 South Richmond Street,Portobello,,"['31 South Richmond Street', 'Portobello', 'Dublin 2', 'Republic of Ireland']",D06 C780,D06
204,83FTUxNC5kU10p3TfFdDnA,Sinnotts,pub,3.5,53,2,2,53.3402,-6.26179,Dublin,South King Street,,,"['South King Street', 'Dublin 2', 'Republic of Ireland']",D02 NY74,D02
205,roN0NddTga7RuzIhFSfk-A,Foley's Bar,bar,4.0,53,2,2,53.3383196,-6.2537644,Dublin 2,1 Merrion Row,,,"['1 Merrion Row', 'Dublin 2, 2', 'Republic of Ireland']",D02 HY07,D02
206,79m4WUkLcCvSXR7ZjmvAlg,Gourmet Burger Kitchen,tradamerican,3.5,52,2,2,53.3411,-6.25991,Dublin,5 South Anne Street,,,"['5 South Anne Street', 'Dublin 2', 'Republic of Ireland']",D02 NY88,D02
207,ZLdOo-qiGfvjDs4CHADtnQ,La Maison,french,4.5,52,3,D02 C656,53.342284,-6.262918,Dublin,15 Castle Market,,,"['15 Castle Market', 'Dublin, D02 C656', 'Republic of Ireland']",D02 XR91,D02
208,QZ2CKzZeArh6RnXFp6hP7w,The Oak,bar,4.0,52,2,2,53.3442484,-6.2671121,Dublin,1-3 Parliament Street,,,"['1-3 Parliament Street', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
209,Y9wfTw-DX91ljSa_A42yEg,Drury Buildings,bar,3.5,52,2,2,53.3420715,-6.26336,Dublin,52-55 Drury Street,,,"['52-55 Drury Street', 'Dublin 2', 'Republic of Ireland']",D02 VY15,D02
210,LbMUzk1hO-fo2bYzCIZIFw,Govindas,vegan,4.0,51,1,1,53.3482,-6.2607,Dublin,83 Middle Abbey Street,,,"['83 Middle Abbey Street', 'Dublin 1', 'Republic of Ireland']",D01 X8R2,D01
211,g7nlpkw8TeQp60H3w6TtvQ,Thunder Road Café,tradamerican,3.0,51,2,2,53.3458,-6.26065,Dublin,52-57 Fleet Street,Temple Bar,,"['52-57 Fleet Street', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
212,bSGTSsr-tHNFxw5FIX6m0g,Thai Spice,thai,4.5,51,2,1,53.350988662326,-6.2511986904874,Dublin,3a Talbot Place,,,"['3a Talbot Place', 'Dublin 1', 'Republic of Ireland']",D01 K298,D01
213,IWjgF_VzM_zxTxskJqMvXQ,Falafel,kebab,4.0,51,2,2,53.3451766967773,-6.26595020294189,Dublin,11 Essex Street E,,,"['11 Essex Street E', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
214,Od8VTnliFcEfu4LbMq6eYQ,Milano,italian,3.0,50,2,2,53.3442747107827,-6.237131,Dublin,Unit 1 - Hanover Quay,Grand Canal Harbour,,"['Unit 1 - Hanover Quay', 'Grand Canal Harbour', 'Dublin 2', 'Republic of Ireland']",D02 YN22,D02
215,XyF9C_G66fkPJ9pFDRy32A,The Greenhouse,newamerican,4.5,50,4,2,53.3400533333333,-6.25844666666667,Dublin,19 Dawson Street,,,"['19 Dawson Street', 'Dublin 2', 'Republic of Ireland']",D02 TK33,D02
216,7-jSaf5DJ7iEQlwpCRuL_A,Hanley's Cornish Pasties,british,4.5,50,1,2,53.3457686912378,-6.26287490129471,Dublin,2 Merchants Arch,Temple Bar,,"['2 Merchants Arch', 'Temple Bar', 'Dublin 2', 'Republic of Ireland']",D01 E8P4,D01
217,dGbvAuarAl6WSH2PwRaZ2g,L'ecrivain Restaurant,french,4.5,50,4,2,53.3362,-6.24834,Dublin,109A Lower Baggot Street,,,"['109A Lower Baggot Street', 'Dublin 2', 'Republic of Ireland']",D02 XW14,D02
218,UfiqVdD4XAInQmOPrcAfdA,Phx Bistro,irish,4.5,50,2,7,53.3468068,-6.2815034,Dublin,12 Ellis Quay,,,"['12 Ellis Quay', 'Dublin 7', 'Republic of Ireland']",D07 Y683,D07
219,3tVg3aHx4SdYaTQ3inuUVg,Dillingers,tradamerican,3.5,50,2,6,53.32476,-6.25415,Dublin,47 Ranelagh Village,Ranelagh,,"['47 Ranelagh Village', 'Ranelagh', 'Dublin 6', 'Republic of Ireland']",D06 VF76,D06
220,zMUEUu-TUbAhdcGLLan7Jw,Aobaba Bubble Tea & Juicy Bar Restaurant,vietnamese,4.0,50,1,1,53.3488281,-6.2688201,Dublin,46A Capel Street,,,"['46A Capel Street', 'Dublin 1', 'Republic of Ireland']",D01 E0H2,D01
221,SRUA77YsluagUJjcqlLLSQ,Odeon,restaurants,4.0,50,2,2,53.3333978949936,-6.26253666891504,Dublin,Old Harcourt Street Railway Station,57 Harcourt Street,,"['Old Harcourt Street Railway Station', '57 Harcourt Street', 'Dublin 2', 'Republic of Ireland']",D02 FW64,D02
